id,annotator,text,L1_label,L2_label,full_label
209,A_1,"Your password reset email sends me to a page that says 'Request Expired'. I've tried it six times. How am I supposed to get into my account if your recovery system is broken? The whole platform has been slow. I just want to log in and update my profile, but I am stuck in this loop.",Technical Issue,Login Issue,Technical Issue_Login Issue
209,A_2,"Your password reset email sends me to a page that says 'Request Expired'. I've tried it six times. How am I supposed to get into my account if your recovery system is broken? The whole platform has been slow. I just want to log in and update my profile, but I am stuck in this loop.",Technical Issue,Login Issue,Technical Issue_Login Issue
209,A_3,"Your password reset email sends me to a page that says 'Request Expired'. I've tried it six times. How am I supposed to get into my account if your recovery system is broken? The whole platform has been slow. I just want to log in and update my profile, but I am stuck in this loop.",Technical Issue,Login Issue,Technical Issue_Login Issue
209,A_4,"Your password reset email sends me to a page that says 'Request Expired'. I've tried it six times. How am I supposed to get into my account if your recovery system is broken? The whole platform has been slow. I just want to log in and update my profile, but I am stuck in this loop.",Account Management,Password Reset,Account Management_Password Reset
209,A_5,"Your password reset email sends me to a page that says 'Request Expired'. I've tried it six times. How am I supposed to get into my account if your recovery system is broken? The whole platform has been slow. I just want to log in and update my profile, but I am stuck in this loop.",Account Management,Password Reset,Account Management_Password Reset
209,A_6,"Your password reset email sends me to a page that says 'Request Expired'. I've tried it six times. How am I supposed to get into my account if your recovery system is broken? The whole platform has been slow. I just want to log in and update my profile, but I am stuck in this loop.",Account Management,Password Reset,Account Management_Password Reset
209,A_7,"Your password reset email sends me to a page that says 'Request Expired'. I've tried it six times. How am I supposed to get into my account if your recovery system is broken? The whole platform has been slow. I just want to log in and update my profile, but I am stuck in this loop.",Account Management,Password Reset,Account Management_Password Reset
210,A_1,"Hello, I would like to request a copy of my invoice from last month for my records. Thank you for your help.",Billing,Invoice Inquiry,Billing_Invoice Inquiry
210,A_2,"Hello, I would like to request a copy of my invoice from last month for my records. Thank you for your help.",Billing,Invoice Inquiry,Billing_Invoice Inquiry
210,A_3,"Hello, I would like to request a copy of my invoice from last month for my records. Thank you for your help.",Billing,Invoice Inquiry,Billing_Invoice Inquiry
210,A_4,"Hello, I would like to request a copy of my invoice from last month for my records. Thank you for your help.",Billing,Invoice Inquiry,Billing_Invoice Inquiry
